accession,organism_name,common_name,species_taxid,infraclass,order,family,genus,assembly_name,assembly_level,refseq_category,scaffold_n50,contig_n50,total_sequence_length,scaffold_count,contig_count,gc_percent,genome_coverage,gene_count,protein_coding_count,submission_date,annotation_name
GCF_023851605.1,Tamandua tetradactyla,southern tamandua,48850,Mammalia,Pilosa,Myrmecophagidae,Tamandua,mTamTet1.pri,Chromosome,reference genome,174634624,9869167,3205724741,200,1161,39.5,66.47,49444,21002,2022-06-22,GCF_023851605.1-RS_2025_09
GCA_031835075.1,Saguinus oedipus,cotton-top tamarin,9490,Mammalia,Primates,Cebidae,Saguinus,ASM3183507v1,Chromosome,reference genome,148490209,91852676,3240181431,439,473,41,55,41012,41005,2023-09-25,Annotation submitted by The Ohio State University
GCA_011078405.1,Callithrix jacchus,white-tufted-ear marmoset,9483,Mammalia,Primates,Cebidae,Callithrix,mCalJac1.mat,Chromosome,,146897247,8609028,2811151840,216,1284,41,63.44,0,0,2020-03-10,
GCA_054851365.1,Saguinus oedipus,cotton-top tamarin,9490,Mammalia,Primates,Cebidae,Saguinus,mSagOed1.hap1,Chromosome,,145550415,18537884,3219013123,2111,2763,41,46.17,0,0,2026-01-30,
GCA_054824895.1,Leontopithecus rosalia,golden lion tamarin,30588,Mammalia,Primates,Cebidae,Leontopithecus,mLeoRos1.hap1,Chromosome,reference genome,144012852,54097536,3095545363,429,743,41,39,0,0,2026-01-29,
GCA_021498475.1,Saguinus midas,Midas tamarin,30586,Mammalia,Primates,Cebidae,Saguinus,ASM2149847v1,Chromosome,reference genome,143273090,10987047,2968536278,1785,3987,41,52.7,0,0,2022-01-19,
GCA_049354675.1,Callithrix jacchus,white-tufted-ear marmoset,9483,Mammalia,Primates,Cebidae,Callithrix,calJac220_alt,Chromosome,,142506461,132082805,2908819824,23,39,41,60,0,0,2025-04-08,
GCA_054824955.1,Leontopithecus rosalia,golden lion tamarin,30588,Mammalia,Primates,Cebidae,Leontopithecus,mLeoRos1.hap2,Chromosome,,142199188,45714362,2954369379,274,470,41,39,0,0,2026-01-29,
GCA_049354665.1,Callithrix jacchus,white-tufted-ear marmoset,9483,Mammalia,Primates,Cebidae,Callithrix,calJac220_pri,Chromosome,,142034236,137280848,2912676840,23,32,41,60,0,0,2025-04-08,
GCA_049354715.1,Callithrix jacchus,white-tufted-ear marmoset,9483,Mammalia,Primates,Cebidae,Callithrix,calJac240_pri,Chromosome,reference genome,141933726,137132494,2933409465,24,27,41,60,0,0,2025-04-08,
GCF_049354715.1,Callithrix jacchus,white-tufted-ear marmoset,9483,Mammalia,Primates,Cebidae,Callithrix,calJac240_pri,Chromosome,reference genome,141933726,137132494,2933409465,24,27,41,60,44333,21743,2025-04-08,GCF_049354715.1-RS_2025_12
GCA_049354655.1,Callithrix jacchus,white-tufted-ear marmoset,9483,Mammalia,Primates,Cebidae,Callithrix,calJac240_alt,Chromosome,,141415965,129140214,2760247778,22,29,41,60,0,0,2025-04-08,
GCA_011100535.2,Callithrix jacchus,white-tufted-ear marmoset,9483,Mammalia,Primates,Cebidae,Callithrix,mCalJac1.2.pat,Chromosome,,136971485,14602993,2727469741,1217,2211,41,63.44,0,0,2021-04-28,
GCA_011100555.2,Callithrix jacchus,white-tufted-ear marmoset,9483,Mammalia,Primates,Cebidae,Callithrix,mCalJa1.2.pat.X,Chromosome,,136971485,13222669,2874864526,1233,2398,41,63.44,0,0,2021-04-28,
GCF_011100555.1,Callithrix jacchus,white-tufted-ear marmoset,9483,Mammalia,Primates,Cebidae,Callithrix,mCalJa1.2.pat.X,Chromosome,,136971485,13222669,2874864526,1233,2398,41,63.44,42308,22355,2021-04-28,GCF_011100555.1-RS_2023_03
GCA_054851435.1,Saguinus oedipus,cotton-top tamarin,9490,Mammalia,Primates,Cebidae,Saguinus,mSagOed1.hap2,Chromosome,,131103041,10371741,2662848886,880,2065,40.5,46.17,0,0,2026-01-30,
GCA_048565385.1,Saimiri boliviensis,Bolivian squirrel monkey,27679,Mammalia,Primates,Cebidae,Saimiri,mSaiBol1.pri,Chromosome,reference genome,129414808,69222429,2747459968,62,135,41,34.8,0,0,2025-03-12,
GCF_048565385.1,Saimiri boliviensis,Bolivian squirrel monkey,27679,Mammalia,Primates,Cebidae,Saimiri,mSaiBol1.pri,Chromosome,reference genome,129414808,69222429,2747459968,62,135,41,34.8,36124,20437,2025-03-12,GCF_048565385.1-RS_2025_06
GCA_046862485.1,Callithrix penicillata,black-pencilled marmoset,57378,Mammalia,Primates,Cebidae,Callithrix,Cpen_1.0,Chromosome,reference genome,124262003,32659,2577799133,12090,194780,40.5,60,0,0,2025-01-22,
GCA_028533165.1,Leontopithecus rosalia,golden lion tamarin,30588,Mammalia,Primates,Cebidae,Leontopithecus,Leontopithecus_rosalia_HiC,Chromosome,,121128971,55757,2874530362,342831,401755,41,78,0,0,2023-02-09,
GCA_009663435.2,Callithrix jacchus,white-tufted-ear marmoset,9483,Mammalia,Primates,Cebidae,Callithrix,Callithrix_jacchus_cj1700_1.1,Chromosome,,98198953,25227091,2897807928,993,1335,41,40,0,0,2020-05-22,
GCF_009663435.1,Callithrix jacchus,white-tufted-ear marmoset,9483,Mammalia,Primates,Cebidae,Callithrix,Callithrix_jacchus_cj1700_1.1,Chromosome,,98198953,25227091,2897807928,993,1335,41,40,42294,22252,2020-05-22,NCBI Callithrix jacchus Annotation Release 105
GCA_049350105.2,Macaca mulatta,Rhesus monkey,9544,Mammalia,Primates,Cercopithecidae,Macaca,T2T-MMU8v2.0,Complete Genome,reference genome,162285572,162285572,3115120525,22,22,41,81,0,0,2025-07-24,
GCF_049350105.2,Macaca mulatta,Rhesus monkey,9544,Mammalia,Primates,Cercopithecidae,Macaca,T2T-MMU8v2.0,Complete Genome,reference genome,162285572,162285572,3115120525,22,22,41,81,44631,21513,2025-07-24,GCF_049350105.2-RS_2025_08
GCA_037993035.2,Macaca fascicularis,crab-eating macaque,9541,Mammalia,Primates,Cercopithecidae,Macaca,T2T-MFA8v1.1,Complete Genome,reference genome,162126771,162126771,3060038958,22,22,41,76,0,0,2024-09-18,
GCF_037993035.2,Macaca fascicularis,crab-eating macaque,9541,Mammalia,Primates,Cercopithecidae,Macaca,T2T-MFA8v1.1,Complete Genome,reference genome,162126771,162126771,3060038958,22,22,41,76,40596,21271,2024-09-18,GCF_037993035.2-RS_2025_03
GCA_000222185.1,Macaca fascicularis,crab-eating macaque,9541,Mammalia,Primates,Cercopithecidae,Macaca,MacFas_Jun2011,Chromosome,,155658674,3658,2878471044,21,1628360,40.5,,0,0,2011-07-23,
GCA_043159975.1,Macaca nemestrina,pig-tailed macaque,9545,Mammalia,Primates,Cercopithecidae,Macaca,mMacNem.hap1,Chromosome,reference genome,154799650,40835442,3116288670,361,621,41,38.4,0,0,2024-10-15,
GCF_043159975.1,Macaca nemestrina,pig-tailed macaque,9545,Mammalia,Primates,Cercopithecidae,Macaca,mMacNem.hap1,Chromosome,reference genome,154799650,40835442,3116288670,361,621,41,38.4,42216,21128,2024-10-15,GCF_043159975.1-RS_2025_01
GCA_026956025.1,Macaca cyclopis,Taiwan macaque,78449,Mammalia,Primates,Cercopithecidae,Macaca,MCyc01,Chromosome,reference genome,152979943,7139826,2846042475,119,1008,41,115,0,0,2022-12-19,
GCA_043161795.1,Macaca nemestrina,pig-tailed macaque,9545,Mammalia,Primates,Cercopithecidae,Macaca,mMacNem.hap2,Chromosome,,152800439,31516155,2963967802,233,465,41,38.4,0,0,2024-10-15,
GCA_024542745.1,Macaca thibetana thibetana,,257877,Mammalia,Primates,Cercopithecidae,Macaca,ASM2454274v1,Chromosome,reference genome,150623419,48622411,2822383045,623,989,41,86,0,0,2022-08-09,
GCF_024542745.1,Macaca thibetana thibetana,,257877,Mammalia,Primates,Cercopithecidae,Macaca,ASM2454274v1,Chromosome,reference genome,150623419,48622411,2822383045,623,989,41,86,35380,21402,2022-08-09,GCF_024542745.1-RS_2023_02
GCA_011100615.1,Macaca fascicularis,crab-eating macaque,9541,Mammalia,Primates,Cercopithecidae,Macaca,Macaca_fascicularis_6.0,Chromosome,,150377965,21344639,2906138557,936,1496,41,53.648,0,0,2020-03-10,
GCA_012559485.3,Macaca fascicularis,crab-eating macaque,9541,Mammalia,Primates,Cercopithecidae,Macaca,MFA1912RKSv2,Chromosome,,149803873,26251577,2800882497,400,1005,41,201,0,0,2021-10-26,
GCF_012559485.2,Macaca fascicularis,crab-eating macaque,9541,Mammalia,Primates,Cercopithecidae,Macaca,MFA1912RKSv2,Chromosome,,149803873,26251577,2800882497,400,1005,41,201,35561,21335,2021-10-26,NCBI Macaca fascicularis Annotation Release 102
GCA_030247045.1,Colobus guereza,mantled guereza,33548,Mammalia,Primates,Cercopithecidae,Colobus,ASM3024704v1,Chromosome,reference genome,149281349,15612012,2976664877,2570,4456,41,57.62,0,0,2023-06-12,
GCA_008058575.1,Macaca mulatta,Rhesus monkey,9544,Mammalia,Primates,Cercopithecidae,Macaca,rheMacS_1.0,Chromosome,,148403059,8187455,3037157472,1881,4743,41,100,0,0,2019-08-22,
GCA_021498455.1,Colobus guereza,mantled guereza,33548,Mammalia,Primates,Cercopithecidae,Colobus,ASM2149845v1,Chromosome,,145964134,15612012,2963339203,1657,3154,41,57.62,0,0,2022-01-19,
GCA_036172295.1,Macaca mulatta,Rhesus monkey,9544,Mammalia,Primates,Cercopithecidae,Macaca,MacMul_CN_1,Chromosome,,145208759,17712045,3114360084,1412,2115,41,32,0,0,2024-01-26,
GCA_007565055.1,Rhinopithecus roxellana,golden snub-nosed monkey,61622,Mammalia,Primates,Cercopithecidae,Rhinopithecus,ASM756505v1,Chromosome,reference genome,144559847,5723610,3038460517,3256,6088,41,100,0,0,2019-07-29,
GCF_007565055.1,Rhinopithecus roxellana,golden snub-nosed monkey,61622,Mammalia,Primates,Cercopithecidae,Rhinopithecus,ASM756505v1,Chromosome,reference genome,144559847,5723610,3038460517,3256,6088,41,100,34842,21094,2019-07-29,NCBI Rhinopithecus roxellana Annotation Release 101
GCA_008728515.1,Papio anubis,olive baboon,9555,Mammalia,Primates,Cercopithecidae,Papio,Panubis1.0,Chromosome,,140274886,1464978,2869804647,11144,15212,41,60,0,0,2019-10-02,
GCF_008728515.1,Papio anubis,olive baboon,9555,Mammalia,Primates,Cercopithecidae,Papio,Panubis1.0,Chromosome,reference genome,140274886,1464978,2869804647,11144,15212,41,60,39274,21087,2019-10-02,NCBI Papio anubis Annotation Release 104
GCA_008728515.2,Papio anubis,olive baboon,9555,Mammalia,Primates,Cercopithecidae,Papio,Panubis1.1,Chromosome,reference genome,140185856,1465768,2869802739,11149,15215,41,60,0,0,2022-04-27,
GCA_047655245.1,Pygathrix nigripes,Black-shanked douc langur,310352,Mammalia,Primates,Cercopithecidae,Pygathrix,ASM4765524v1,Chromosome,,139486693,6073853,2888895859,718,1393,41,457,22851,22851,2025-02-11,Annotation submitted by Northwest University
GCA_000772465.1,Nasalis larvatus,proboscis monkey,43780,Mammalia,Primates,Cercopithecidae,Nasalis,Charlie1.0,Chromosome,,137426304,13295,3011966170,319549,553412,40.5,290,0,0,2014-11-10,
GCA_047834645.1,Nasalis larvatus,proboscis monkey,43780,Mammalia,Primates,Cercopithecidae,Nasalis,ASM4783464v1,Chromosome,reference genome,135457967,4333480,2950091323,933,3811,41,275,22867,22867,2025-02-18,Annotation submitted by Northwest University
GCA_002776525.5,Piliocolobus tephrosceles,Ugandan red Colobus,591936,Mammalia,Primates,Cercopithecidae,Piliocolobus,ASM277652v5,Chromosome,reference genome,131283114,100421,2993041957,32287,88792,41,38.61,0,0,2019-12-12,
GCF_002776525.5,Piliocolobus tephrosceles,Ugandan red Colobus,591936,Mammalia,Primates,Cercopithecidae,Piliocolobus,ASM277652v5,Chromosome,reference genome,131283114,100421,2993041957,32287,88792,41,38.61,35364,21528,2019-12-12,NCBI Piliocolobus tephrosceles Annotation Release 102
GCA_003255815.1,Theropithecus gelada,gelada,9565,Mammalia,Primates,Cercopithecidae,Theropithecus,Tgel_1.0,Chromosome,reference genome,130230028,310061,2889614139,15307,35107,41,56,0,0,2018-06-19,
GCF_003255815.1,Theropithecus gelada,gelada,9565,Mammalia,Primates,Cercopithecidae,Theropithecus,Tgel_1.0,Chromosome,reference genome,130230028,310061,2889614139,15307,35107,41,56,32585,20683,2018-06-19,NCBI Theropithecus gelada Annotation Release 100
GCA_028533075.1,Theropithecus gelada,gelada,9565,Mammalia,Primates,Cercopithecidae,Theropithecus,Theropithecus_gelada_HiC,Chromosome,,120619367,49679,2878106698,347802,415068,41,73,0,0,2023-02-10,
GCA_028645565.1,Papio papio,Guinea baboon,100937,Mammalia,Primates,Cercopithecidae,Papio,Papio_papio_HiC,Chromosome,,116598389,44968,2908029665,429164,493925,41,117,0,0,2023-02-16,
GCA_047676025.1,Chlorocebus sabaeus,green monkey,60711,Mammalia,Primates,Cercopithecidae,Chlorocebus,mChlSab1.0.hap2,Chromosome,,101768245,14472010,3445599628,1205,1563,41,28,0,0,2025-02-12,
GCA_047675955.1,Chlorocebus sabaeus,green monkey,60711,Mammalia,Primates,Cercopithecidae,Chlorocebus,mChlSab1.0.hap1,Chromosome,reference genome,100816256,13913161,3267373866,1654,1983,41,28,0,0,2025-02-12,
GCF_047675955.1,Chlorocebus sabaeus,green monkey,60711,Mammalia,Primates,Cercopithecidae,Chlorocebus,mChlSab1.0.hap1,Chromosome,reference genome,100816256,13913161,3267373866,1654,1983,41,28,35179,20783,2025-02-12,GCF_047675955.1-RS_2025_04
GCA_028551445.1,Miopithecus talapoin,talapoin,36231,Mammalia,Primates,Cercopithecidae,Miopithecus,Miopithecus_talapoin_HiC,Chromosome,reference genome,99916881,76031,2969301606,651021,696051,41,110,0,0,2023-02-09,
GCA_000364345.1,Macaca fascicularis,crab-eating macaque,9541,Mammalia,Primates,Cercopithecidae,Macaca,Macaca_fascicularis_5.0,Chromosome,,88649475,86040,2946827162,7624,87763,41,68,0,0,2013-06-12,
GCF_000364345.1,Macaca fascicularis,crab-eating macaque,9541,Mammalia,Primates,Cercopithecidae,Macaca,Macaca_fascicularis_5.0,Chromosome,,88649475,86040,2946827162,7624,87763,41,68,32982,20596,2013-06-12,NCBI Macaca fascicularis Annotation Release 101
GCA_003339765.3,Macaca mulatta,Rhesus monkey,9544,Mammalia,Primates,Cercopithecidae,Macaca,Mmul_10,Chromosome,,82346004,46608966,2971314966,2978,3181,41,,0,0,2019-02-13,
GCF_003339765.1,Macaca mulatta,Rhesus monkey,9544,Mammalia,Primates,Cercopithecidae,Macaca,Mmul_10,Chromosome,,82346004,46608966,2971314966,2978,3181,41,,40304,21121,2019-02-13,NCBI Macaca mulatta Annotation Release 103
GCA_000409795.2,Chlorocebus sabaeus,green monkey,60711,Mammalia,Primates,Cercopithecidae,Chlorocebus,Chlorocebus_sabeus 1.1,Chromosome,,81825804,90449,2789639778,2021,162723,41,95,0,0,2014-03-25,
GCF_000409795.2,Chlorocebus sabaeus,green monkey,60711,Mammalia,Primates,Cercopithecidae,Chlorocebus,Chlorocebus_sabeus 1.1,Chromosome,,81825804,90449,2789639778,2021,162723,0,95,34943,20991,2014-03-25,NCBI Chlorocebus sabaeus Annotation Release 100
GCA_028627265.1,Cercopithecus mitis,blue monkey,36225,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus_mitis_HiC,Chromosome,reference genome,51119100,28335,3104799808,1396160,1456707,41,83,0,0,2023-02-16,
GCA_000165445.3,Microcebus murinus,gray mouse lemur,30608,Mammalia,Primates,Cheirogaleidae,Microcebus,Mmur_3.0,Chromosome,,108171978,210702,2487392024,7677,50982,41,221.6,0,0,2017-02-06,
GCF_000165445.2,Microcebus murinus,gray mouse lemur,30608,Mammalia,Primates,Cheirogaleidae,Microcebus,Mmur_3.0,Chromosome,,108171978,210702,2487392024,7677,50982,41,221.6,31964,20522,2017-02-06,NCBI Microcebus murinus Annotation Release 101
GCA_040939475.2,Microcebus murinus,gray mouse lemur,30608,Mammalia,Primates,Cheirogaleidae,Microcebus,M.murinus_Inina_pat1.0,Chromosome,,105509149,83341972,2382784813,239,289,42,,0,0,2025-06-05,
GCA_040939455.2,Microcebus murinus,gray mouse lemur,30608,Mammalia,Primates,Cheirogaleidae,Microcebus,M.murinus_Inina_mat1.0,Chromosome,reference genome,105226355,102817952,2350949499,124,174,41.5,,0,0,2025-06-05,
GCF_040939455.1,Microcebus murinus,gray mouse lemur,30608,Mammalia,Primates,Cheirogaleidae,Microcebus,M.murinus_Inina_mat1.0,Chromosome,reference genome,105226355,102817952,2350949499,124,174,41.5,,39859,19994,2025-06-05,GCF_040939455.1-RS_2025_12
GCA_050656345.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,RPE1V1.1 Haplotype 1,Chromosome,,163647842,136612994,3064047955,23,85,41,20,0,0,2025-06-02,
GCA_046332495.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,ASM4633249v1,Chromosome,,156195506,104879180,2989343661,24,84,41,39.8,0,0,2024-12-27,
GCA_018472695.2,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,HG01928_mat_hprc_f2,Chromosome,,155602998,134785557,3037998802,70,85,41,90,0,0,2024-09-20,
GCA_044165025.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,NA21144_hap2_hprc_f2,Chromosome,,155491826,134585109,3018486582,75,88,41,77,0,0,2024-10-31,
GCA_046332355.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,ASM4633235v1,Chromosome,,155318995,129483041,3046576214,75,98,41,35.2,0,0,2024-12-27,
GCA_044166315.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,NA21102_hap1_hprc_f2,Chromosome,,155316348,143882573,3049492957,78,86,41,62,0,0,2024-10-31,
GCA_046332225.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,ASM4633222v1,Chromosome,,155233135,111328456,3018886770,71,95,41,49.3,0,0,2024-12-27,
GCA_054883195.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,H9_T2T.hap1,Chromosome,,155153153,155153153,3040318105,23,27,41,123,0,0,2026-01-30,
GCA_046332365.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,ASM4633236v1,Chromosome,,155122962,134223936,3013080344,52,65,41,39.5,0,0,2024-12-27,
GCA_046332065.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,ASM4633206v1,Chromosome,,155068577,121324348,3039052332,59,77,41,54.6,0,0,2024-12-27,
GCA_046332145.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,ASM4633214v1,Chromosome,,155042577,119971359,3017770296,75,105,41,47.1,0,0,2024-12-27,
GCA_046332015.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,ASM4633201v1,Chromosome,,154963437,133646597,3015312822,68,87,41,47.2,0,0,2024-12-27,
GCA_046629225.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,NA20806_hap2_hprc_f2,Chromosome,,154960785,144781433,3051570842,34,43,41,47,0,0,2025-01-14,
GCA_046629205.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,NA20503_hap1_hprc_f2,Chromosome,,154907672,134001802,3011895543,38,52,41,42,0,0,2025-01-14,
GCA_042077855.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,HG00133_hap2_hprc_f2,Chromosome,,154814317,146412853,3026120360,56,64,41,66,0,0,2024-09-20,
GCA_042077095.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,NA18508_hap1_hprc_f2,Chromosome,,154688120,120995922,3026197614,62,72,41,61,0,0,2024-09-20,
GCA_044166845.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,HG00344_hap2_hprc_f2,Chromosome,,154603705,101810135,3017370777,68,100,41,65,0,0,2024-10-31,
GCA_044166765.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,HG00344_hap1_hprc_f2,Chromosome,,154595248,111694659,3056229783,89,115,41,65,0,0,2024-10-31,
GCA_046629575.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,NA20762_hap2_hprc_f2,Chromosome,,154558889,132536328,3016784086,35,60,41,46,0,0,2025-01-14,
GCA_042077155.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,NA18508_hap2_hprc_f2,Chromosome,,154484123,142946269,3041447603,56,63,41,61,0,0,2024-09-20,
GCA_021951015.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,HG002.mat.cur.20211005,Chromosome,,154412560,62879740,3061735012,355,464,41,160,0,0,2022-02-04,
GCA_042078005.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,HG00133_hap1_hprc_f2,Chromosome,,154384728,119654175,3022551977,64,80,41,66,0,0,2024-09-20,
GCA_042076715.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,HG02583_hap2_hprc_f2,Chromosome,,154384493,133265195,3040239101,66,76,41,65,0,0,2024-09-20,
GCA_037177635.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,ASM3717763v1,Chromosome,,154369205,96480592,3026057971,84,109,41,51,0,0,2024-03-18,
GCA_050656315.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,RPE1V1.1 Haplotype 2,Chromosome,,154368220,141000299,3065526917,688,722,41,20,0,0,2025-06-02,
GCA_020881995.2,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,ASM2088199v2,Chromosome,,154349815,154349815,216809844,2,2,38.5,60,0,0,2022-01-24,
GCA_018852615.3,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,hg002v1.1.mat,Chromosome,,154341397,154341397,3051512984,23,28,41,170,0,0,2024-07-18,
GCA_046332235.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,ASM4633223v1,Chromosome,,154332372,135059907,3071160971,70,108,41,35.6,0,0,2024-12-27,
GCA_042028895.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,HG01255_mat_hprc_f2,Chromosome,,154316515,134368275,3036229640,62,73,41,70,0,0,2024-09-19,
GCA_041900265.2,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,HG00597_mat_hprc_rel2,Chromosome,,154298688,135911756,3051551634,90,102,41,66,0,0,2024-09-11,
GCA_046629565.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,NA20503_hap2_hprc_f2,Chromosome,,154195550,134124285,3021965041,42,63,41,42,0,0,2025-01-14,
GCA_046332475.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,ASM4633247v1,Chromosome,,154181322,138568228,3030783315,39,53,41,40.5,0,0,2024-12-27,
GCA_046629265.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,NA20827_hap2_hprc_f2,Chromosome,,154139224,134147671,3029363527,39,63,41,49,0,0,2025-01-14,
GCA_046332305.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,ASM4633230v1,Chromosome,,154131922,135633951,3051092209,61,91,41,38.1,0,0,2024-12-27,
GCA_046332035.1,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,PAN027_pat_v1.0,Chromosome,,154091411,140060080,3025370803,23,32,41,70,0,0,2024-12-27,
GCA_018472595.2,Homo sapiens,human,9606,Mammalia,Primates,Hominidae,Homo,HG00438_pat_hprc_f2,Chromosome,,153967661,135124728,3030495477,75,86,41,77,0,0,2024-09-20,
