"","Max Longevity Simple Phylo Ranking Pathways W Or","Max Longevity Zero Filtered Poisson Pglmm 20250702 110253 Pathways","Mlres Simple Phylo Ranking Pathways W Or","Mlres Zero Filtered Poisson Pglmm 20250707 075917 Pathways"
"MET ACTIVATES PTPN11",0.58162643134333,-0.6782585969616,-0.907072792978833,0.781798471064791
"MET ACTIVATES RAP1 AND RAC1",0.883139435296539,0.679200251348748,-0.855624470739435,1.05203460602355
"MET ACTIVATES RAS SIGNALING",0.9012723176047,-0.643630760062534,-1.02971611135477,0.882135115818013
"MET PROMOTES CELL MOTILITY",0.87013902704689,-1.07905045854511,0.733135767906041,0.737103051497166
"MET RECEPTOR RECYCLING",0.828966827401979,0.920721604493379,0.602661468360035,1.21548169006966
"MHC CLASS II ANTIGEN PRESENTATION",0.861459265282559,1.10794497866316,-1.18881173127147,1.39623773604814
"MICRORNA MIRNA BIOGENESIS",0.732041326470541,0.822067952611704,-1.4116306134499,0.845148685899543
"MINERALOCORTICOID BIOSYNTHESIS",1.05766153454347,-1.11419600468156,1.52124315631016,-1.02014475541457
"MIRO GTPASE CYCLE",-0.74356708506244,-1.42635346105753,1.24023336595923,-1.28352988467641
"MISCELLANEOUS SUBSTRATES",1.39299780655595,0.919450304544176,1.30315869518706,-0.807093294496859
"MISCELLANEOUS TRANSPORT AND BINDING EVENTS",0.813319065861926,-1.00850094155995,-1.13207636499974,0.767420574249687
"MITOCHONDRIAL BIOGENESIS",0.794762421392892,-0.898554533688971,-0.991704642726862,0.865845641000406
"MITOCHONDRIAL CALCIUM ION TRANSPORT",0.801569698478128,0.991495949647292,1.42723573285632,1.2329132100329
"MITOCHONDRIAL FATTY ACID BETA OXIDATION",-0.600754690976709,-1.02233175812645,-1.15797625193598,-1.09740769583253
"MITOCHONDRIAL PROTEIN IMPORT",1.08377992328456,0.841119749071287,1.0640051980703,1.22931910588234
"MITOCHONDRIAL RNA DEGRADATION",-1.02340416008594,-0.51509938027604,-0.753742901393908,-1.02875104546938
"MITOCHONDRIAL TRANSLATION",1.42716920744378,0.986121310685144,-1.18541172643524,0.985888203318255
"MITOPHAGY",1.25734825062952,1.32154401254648,-1.29128577694311,1.53571287118918
"MITOTIC G1 PHASE AND G1 S TRANSITION",1.20992512964206,-0.851484828499183,-1.00136780028058,0.943743509089188
"MITOTIC G2 G2 M PHASES",0.714257678917054,0.810564907514608,-0.810138662401715,1.02548683785034
"MITOTIC METAPHASE AND ANAPHASE",1.20388776053755,0.764051229615475,-0.64033964649126,1.10469105805669
"MITOTIC PROMETAPHASE",0.998706541344925,0.830584549281115,-0.809224459116866,1.06525959195147
"MITOTIC PROPHASE",0.583595585184447,1.94101278633481,2.18079647944373,1.98596692260381
"MITOTIC SPINDLE CHECKPOINT",1.46186233759359,-1.13888764810641,-0.629513911576509,0.787655016293483
"MITOTIC TELOPHASE CYTOKINESIS",0.904258291627647,0.973370793202468,-0.537161990294705,1.20235412043561
"MODULATION BY MTB OF HOST IMMUNE SYSTEM",-0.949376503461815,1.12277072402585,0.696984039082731,0.955301253081411
"MOLECULES ASSOCIATED WITH ELASTIC FIBRES",0.935680414343898,-1.49817116175863,0.735373297238196,-1.22891388846935
"MRNA CAPPING",0.746525524101018,0.550245673141039,-1.4116306134499,0.429962901689007
"MRNA EDITING",0.827994474453422,1.11018001802025,-0.956927142756075,1.48537328419028
"MRNA EDITING C TO U CONVERSION",0.827994474453422,1.21962309053233,-0.956927142756075,1.51477592304115
"MRNA SPLICING",1.20202603254497,0.935524233395559,-1.66064963137761,1.18928602341123
"MRNA SPLICING MINOR PATHWAY",0.793422118288622,0.860855787910153,-1.54459312266083,1.06366909480517
"MTORC1 MEDIATED SIGNALLING",-0.925139891215991,0.745829325871387,-1.40041391144249,1.01687882667528
"MTOR SIGNALLING",-0.925139891215991,-0.938064607162367,-1.33444041342796,0.678112930168137
"MUCOPOLYSACCHARIDOSES",1.04852110841012,-0.722181599255277,1.31036714465796,-0.615596312103626
"MUSCLE CONTRACTION",0.749982858271876,-1.77769277578678,-0.802598787165892,-1.30392740586701
"MYD88 INDEPENDENT TLR4 CASCADE",1.08744389530067,-0.894081941256068,-0.496417865293315,0.934188345350376
"MYOCLONIC EPILEPSY OF LAFORA",-0.784007181747181,0.951022356438422,0.696984039082731,1.19956132893079
"M DECAY DEGRADATION OF MATERNAL MRNAS BY MATERNALLY STORED FACTORS",-1.43842983750351,0.648743516624592,-1.36739784785575,0.91183881745719
"M PHASE",0.948543092189047,1.41773355904936,1.40076044272801,1.58118701907706
"NADE MODULATES DEATH SIGNALLING",-1.27176707232719,1.38291901345147,1.18303869791674,1.39695579928723
"NCAM1 INTERACTIONS",0.980207716606497,-1.72687582982534,1.4661120401056,-1.63036211404416
"NCAM SIGNALING FOR NEURITE OUT GROWTH",1.22280496992552,-1.33331824168261,-0.629768481785443,-0.84546366930603
"NEDDYLATION",1.03837346888909,-0.850395302628487,-1.01288848995988,0.84913954919793
"NEF AND SIGNAL TRANSDUCTION",0.614102959212493,1.2484359530906,-0.858349265793791,1.34512856987653
"NEF MEDIATED CD4 DOWN REGULATION",-1.00408207633432,-0.764029000932978,-1.19498244902874,0.776462495490019
"NEF MEDIATED DOWNREGULATION OF MHC CLASS I COMPLEX CELL SURFACE EXPRESSION",-1.01471838283523,0.747982672923897,-0.759131370320357,0.966947872355751
"NEF MEDIATES DOWN MODULATION OF CELL SURFACE RECEPTORS BY RECRUITING THEM TO CLATHRIN ADAPTERS",-0.997085684736566,-0.635188915504104,-0.975536492750639,0.968566068245985
"NEGATIVE EPIGENETIC REGULATION OF RRNA EXPRESSION",0.422671631871032,2.16997411476273,2.18183247278678,2.12308017741325
"NEGATIVE FEEDBACK REGULATION OF MAPK PATHWAY",1.30680189687733,1.20985241315149,-0.71491485432411,1.37830105861036
"NEGATIVE REGULATION OF FGFR1 SIGNALING",1.24248363470525,0.953935430159872,-0.815745473738314,1.41121697317303
"NEGATIVE REGULATION OF FGFR2 SIGNALING",1.21595357949172,0.808686077455543,-0.7022164820987,1.157779425078
"NEGATIVE REGULATION OF FGFR3 SIGNALING",1.19948255179025,0.962042781358195,-0.7022164820987,1.16541466104999
"NEGATIVE REGULATION OF FGFR4 SIGNALING",1.26185184702974,1.02554417742514,-0.7022164820987,1.34674273977298
"NEGATIVE REGULATION OF FLT3",-1.42808323461838,0.591381507091976,-1.14935147813424,1.09723260316414
"NEGATIVE REGULATION OF MAPK PATHWAY",1.16526764835487,0.924814714721413,-0.789796820898067,1.19671446532549
"NEGATIVE REGULATION OF MET ACTIVITY",-1.00602507434924,-1.05207975267314,-1.16333091927079,0.634110564977667
"NEGATIVE REGULATION OF NMDA RECEPTOR MEDIATED NEURONAL TRANSMISSION",1.20048548755765,-1.98302905198604,-1.29994837377388,-1.79082652091347
"NEGATIVE REGULATION OF NOTCH4 SIGNALING",0.921536458968612,0.559151898698238,-0.813322126634946,1.22788337072764
"NEGATIVE REGULATION OF THE PI3K AKT NETWORK",1.02808290271275,-1.26397466945022,-1.08878526825392,-0.865387991470422
"NEGATIVE REGULATORS OF DDX58 IFIH1 SIGNALING",-0.841802872163802,0.68398718743563,-0.695122622532607,1.06154015739395
"NEPHRIN FAMILY INTERACTIONS",1.01497257026594,-1.51835010771378,1.07927276807511,-1.21937046989596
"NETRIN 1 SIGNALING",-1.24320892356692,-1.83240011291441,0.711657387273946,-1.74772759735995
"NEUREXINS AND NEUROLIGINS",0.908213795706977,-2.11808698868471,-1.48161438193789,-1.92612119752515
"NEUROFASCIN INTERACTIONS",-0.682935718807348,-1.33470895492463,1.26962767026679,-1.68856275802666
"NEURONAL SYSTEM",1.18358983355272,-1.84295331848373,-1.47097807912323,-1.52812891269553
"NEUROTRANSMITTER CLEARANCE",0.672442343122555,-1.00018499870722,0.69566520194553,0.534439093040603
"NEUROTRANSMITTER RECEPTORS AND POSTSYNAPTIC SIGNAL TRANSMISSION",1.16091349115812,-1.48352760889632,-1.37359956662732,-1.13799242842809
"NEUROTRANSMITTER RELEASE CYCLE",1.04776800350741,-1.58069228642344,0.969496352600146,-1.42317304839631
"NEUTROPHIL DEGRANULATION",1.10335612604788,0.773829057762323,-0.996640345354389,1.03779862904613
"NFE2L2 REGULATING ANTI OXIDANT DETOXIFICATION ENZYMES",0.998531311683679,-0.648820145835083,-0.742950643151396,-0.926973217840123
"NFE2L2 REGULATING INFLAMMATION ASSOCIATED GENES",-0.785209506940937,-1.09337114392417,1.17061527680975,-1.0795763630343
"NFE2L2 REGULATING MDR ASSOCIATED ENZYMES",-1.29086782474673,0.704680213885417,-0.833658194356708,0.902945249516494
"NF KB IS ACTIVATED AND SIGNALS SURVIVAL",-0.784007181747181,0.630120674554937,0.696984039082731,1.01412268009512
"NGF STIMULATED TRANSCRIPTION",-0.928632112202153,-0.577274064015363,-1.12706974597912,0.611795070625757
"NICOTINATE METABOLISM",1.16936424215489,-1.35860516259386,1.28303559854743,-1.49101277098805
"NOD1 2 SIGNALING PATHWAY",0.699407990320249,-0.732514543518044,-1.10595894263539,1.13086934638417
"NONHOMOLOGOUS END JOINING NHEJ",-0.469316748140619,1.97487320832004,2.20657521002196,1.9831312242455
"NONSENSE MEDIATED DECAY NMD",1.19732734118565,1.98078503333641,-0.644237460869511,2.05429604875797
"NON INTEGRIN MEMBRANE ECM INTERACTIONS",1.43419321444966,-1.87159979745346,1.35911887621132,-1.74149326450966
"NOREPINEPHRINE NEUROTRANSMITTER RELEASE CYCLE",1.04776800350741,-1.44390801711316,0.969496352600146,-1.19634221395627
"NOTCH1 INTRACELLULAR DOMAIN REGULATES TRANSCRIPTION",0.842463826679923,-1.48942987433982,-1.03429227572466,-1.12157152029433
"NOTCH2 ACTIVATION AND TRANSMISSION OF SIGNAL TO THE NUCLEUS",1.27731789425518,0.442019223813326,0.696984039082731,0.741484467215967
"NOTCH2 INTRACELLULAR DOMAIN REGULATES TRANSCRIPTION",0.822986562411405,-0.867983307051946,-0.662548766505982,-0.87538883949188
"NOTCH3 ACTIVATION AND TRANSMISSION OF SIGNAL TO THE NUCLEUS",1.27731789425518,-0.966400383523027,0.696984039082731,0.555416917937163
"NOTCH HLH TRANSCRIPTION PATHWAY",-1.32266158832234,-1.59759184877526,-1.25141972121838,-1.33032525135081
"NPAS4 REGULATES EXPRESSION OF TARGET GENES",1.23014280345824,-0.899762534360716,-1.29416898350584,0.690965617551931
"NR1H2 AND NR1H3 MEDIATED SIGNALING",1.21101953677388,-1.28930252954891,-1.25141972121838,-0.99069549665704
"NR1H3 NR1H2 REGULATE GENE EXPRESSION LINKED TO CHOLESTEROL TRANSPORT AND EFFLUX",0.990819847541824,-1.13589100995365,-1.25141972121838,-0.73223986883913
"NRAGE SIGNALS DEATH THROUGH JNK",1.35576139143116,-1.95438778079039,-1.34625308316421,-1.64215827102016
"NRIF SIGNALS CELL DEATH FROM THE NUCLEUS",-0.784007181747181,0.566891226093461,0.696984039082731,0.925517715607502
"NS1 MEDIATED EFFECTS ON HOST PATHWAYS",1.2009273472397,0.88123463572948,0.969255394439984,1.12169220612592
"NTRK2 ACTIVATES RAC1",0.917083508145256,0.737452143013454,-0.747547754259164,0.952111428167692
"NUCLEAR ENVELOPE BREAKDOWN",1.19672964597253,-1.15705453779081,1.3249728676266,-0.740066745372534
"NUCLEAR ENVELOPE NE REASSEMBLY",0.795206073296047,1.06571034529894,1.28466627548069,1.15615824069635
"NUCLEAR EVENTS KINASE AND TRANSCRIPTION FACTOR ACTIVATION",0.976459540032945,-0.911406905336931,-1.05721352446874,0.770959650965094
"NUCLEAR EVENTS MEDIATED BY NFE2L2",0.798238301561529,-0.751187231193894,-0.940855695598232,0.898597258152905
"NUCLEAR EVENTS STIMULATED BY ALK SIGNALING IN CANCER",1.19467308318072,0.958017140103418,-1.40172552150222,1.45847574210038
"NUCLEAR IMPORT OF REV PROTEIN",1.1142158512327,-0.871170198192928,1.06304685667778,0.883083438653668
"NUCLEAR PORE COMPLEX NPC DISASSEMBLY",1.19194930955183,-0.969903534690553,1.3249728676266,-0.680736086408902
"NUCLEAR RECEPTOR TRANSCRIPTION PATHWAY",-0.969305852730154,-1.52609451663328,0.791138023309696,-1.12499164926294
"NUCLEAR SIGNALING BY ERBB4",-0.793421220926649,-1.57462131113968,0.912935352231808,-1.55630034415596
"NUCLEOTIDE BINDING DOMAIN LEUCINE RICH REPEAT CONTAINING RECEPTOR NLR SIGNALING PATHWAYS",0.976337307240718,-0.688360071318995,-1.07096394509366,1.16578354389208
"NUCLEOTIDE CATABOLISM",0.788161010340088,-1.12400770928971,1.35664248210278,-0.858733632280472
"NUCLEOTIDE EXCISION REPAIR",1.27580193382439,-1.07238152688467,-1.49060369851622,0.626652942403297
"NUCLEOTIDE SALVAGE",0.909799812412694,-0.965157869210542,0.864159816167555,-0.977286434990393
"N GLYCAN TRIMMING IN THE ER AND CALNEXIN CALRETICULIN CYCLE",1.15643394207185,0.765575790908078,1.06963485520294,1.20954992565977
"ONCOGENE INDUCED SENESCENCE",1.27403194255081,-0.818534903440998,0.744694507327236,0.965628452756007
"ONCOGENIC MAPK SIGNALING",1.0998180784924,-1.38141500113584,0.627993848759523,0.737883197915373
"OPIOID SIGNALLING",1.35421622694112,-1.1477657829251,-1.16057057922099,1.04939295911806
"ORC1 REMOVAL FROM CHROMATIN",0.921536458968612,-0.728487914109094,-0.813322126634946,0.975987271501293
"ORGANELLE BIOGENESIS AND MAINTENANCE",0.892848679923069,-1.24580776994358,-1.22777715930244,0.806867683224632
"ORGANIC ANION TRANSPORT",0.996210929967175,0.649835763513371,-0.742385131646877,1.2744207482019
"ORGANIC CATION ANION ZWITTERION TRANSPORT",0.996210929967175,-0.95085022278661,-0.742385131646877,-0.783803376675375
"OTHER INTERLEUKIN SIGNALING",0.507055512041343,0.879341140102224,-0.763382256930603,1.07374588273159
"OVARIAN TUMOR DOMAIN PROTEASES",1.15614071018533,-0.524809920817793,0.803548624480047,0.861687627183321
"OXIDATIVE STRESS INDUCED SENESCENCE",0.740592208998284,1.90053276023296,2.09151057970962,1.98094565191791
"O GLYCOSYLATION OF TSR DOMAIN CONTAINING PROTEINS",1.09144705597994,-1.27715728870273,-1.34383066597832,-0.965290240880227
"O LINKED GLYCOSYLATION",1.38379217674865,-1.54952767898455,-1.60887525321543,-1.09217380442165
"O LINKED GLYCOSYLATION OF MUCINS",1.33250596983233,-1.39641190266851,-1.46160846891728,-0.960821742370073
"P130CAS LINKAGE TO MAPK SIGNALING FOR INTEGRINS",0.876029950379909,-0.919764496053538,0.566758073885694,0.634595567300458
"P38MAPK EVENTS",-0.886030054319732,-0.584777490936362,0.74053019273075,-0.577210741824724
"P75NTR RECRUITS SIGNALLING COMPLEXES",0.725702600533528,0.96751764187872,0.696984039082731,1.17202005047484
"P75NTR REGULATES AXONOGENESIS",-1.11256957138372,-0.936436160852486,1.09996580856176,0.942415808962822
"P75NTR SIGNALS VIA NF KB",0.725702600533528,0.76790191102034,0.696984039082731,1.08127817707262
"P75 NTR RECEPTOR MEDIATED SIGNALLING",1.00606417376178,-1.56610087661231,-1.34153024659523,-1.08484471761837
"PARACETAMOL ADME",1.10762243962136,1.02339224265097,-0.846989404523635,0.914225805002821
"PARASITE INFECTION",1.14777309272357,-1.24206874176587,1.35539568932395,-0.98198413346658
"PASSIVE TRANSPORT BY AQUAPORINS",0.97576604859863,0.588535066943325,0.804991386387675,0.635709905635663
"PCNA DEPENDENT LONG PATCH BASE EXCISION REPAIR",-0.744271358643398,-1.31438577161171,-1.31182240578214,-1.27757342178324
"PCP CE PATHWAY",0.8980474677095,0.821593784343458,-1.05737866369132,1.42517730656668
"PD 1 SIGNALING",-0.803274642414262,1.47824655366958,-1.04795136057912,1.6113213344213
"PECAM1 INTERACTIONS",-0.632631368690258,0.770331504009403,-0.93786286902413,1.0409697232639
"PENTOSE PHOSPHATE PATHWAY",1.24981597229182,-1.01325411251655,-0.780072276716572,-0.530215388153699
"PEPTIDE HORMONE METABOLISM",1.12804998842794,1.13262724484014,-1.26266949654218,0.951501149455667
"PEPTIDE LIGAND BINDING RECEPTORS",1.08150903934123,-0.966920549302434,-1.37945969300453,0.912369444992411
"PERK REGULATES GENE EXPRESSION",0.823178197426719,-1.20144997029648,-0.716938877986159,-1.2511719073361
"PEROXISOMAL LIPID METABOLISM",-1.31443560937794,-1.81472947585158,1.15892294639859,-1.84866606958069
"PEROXISOMAL PROTEIN IMPORT",0.80118180822213,-1.18001641016209,-0.969170359014881,-1.03941824543777
"PEXOPHAGY",-1.63728931646132,0.882510965073398,0.803548624480047,1.05212656942858
"PHASE 0 RAPID DEPOLARISATION",1.34335195536194,-1.94723814490556,0.772534467043975,-1.60668330220407
"PHASE 2 PLATEAU PHASE",0.984210345568019,-1.54122502754246,1.23662353911444,-1.14520622873316
"PHASE II CONJUGATION OF COMPOUNDS",0.939346318384641,1.057646539816,-1.12006243059791,-1.24372636269585
"PHASE I FUNCTIONALIZATION OF COMPOUNDS",1.52355822954202,-1.13930066688306,1.16807324117115,-0.994401381646639
"PHOSPHOLIPASE C MEDIATED CASCADE FGFR1",-0.750229872563,0.638064030177101,-1.02065049044915,0.75807133226045
"PHOSPHOLIPID METABOLISM",0.854965512075512,-1.6024338646406,-1.51692734428809,-1.20868156059673
"PHOSPHORYLATION OF THE APC C",1.12807299545643,-0.846203317190996,-1.13106961473844,0.603096484893464
"PHYSIOLOGICAL FACTORS",-0.716582795685174,-1.59800451996029,1.29283369998328,-1.3768359858973
"PI3K AKT SIGNALING IN CANCER",0.754465521214564,-1.38998955890707,-0.988031679623925,-1.15125171532116
"PI3K EVENTS IN ERBB2 SIGNALING",0.894239189711313,-1.8090598988396,-0.877963561702995,-1.51682313409176
"PI5P REGULATES TP53 ACETYLATION",-1.13563440276079,0.72402465877937,-0.755291688177595,1.19275541089964
"PINK1 PRKN MEDIATED MITOPHAGY",1.38459561533266,1.3300372565776,0.977514357208055,1.55092399434244
"PIWI INTERACTING RNA PIRNA BIOGENESIS",1.23323863050098,-0.533539920928364,-1.4116306134499,-1.15832455011407
"PI 3K CASCADE FGFR1",-0.566992668248587,0.306122106538899,-1.03383497580019,1.03913775478267
"PI 3K CASCADE FGFR2",-0.566992668248587,-0.837075059533394,-0.907072792978833,-0.530024859064319
"PI 3K CASCADE FGFR3",-0.566992668248587,-0.593213137567793,-0.907072792978833,-0.809968595084913
"PI 3K CASCADE FGFR4",0.58162643134333,0.3665730291952,-0.907072792978833,0.722368000730932
"PI METABOLISM",0.937403441202784,-1.5693613971254,-1.00860215224317,-1.23082122065068
"PKA ACTIVATION IN GLUCAGON SIGNALLING",0.577674844199885,-0.795591441088744,-0.989445436876874,0.971932532432561
"PKA MEDIATED PHOSPHORYLATION OF CREB",1.0037217695354,0.782695505616031,-1.03262521329628,1.00673277798165
"PKA MEDIATED PHOSPHORYLATION OF KEY METABOLIC FACTORS",0.941563119729399,-0.674753191323217,-0.878162106350026,0.899704627419812
"PKMTS METHYLATE HISTONE LYSINES",-1.13686608365042,1.74289720420396,1.44540396871425,1.99249117073367
"PKR MEDIATED SIGNALING",0.666652415730525,1.13493334835826,-1.01616796472467,1.31917129917279
"PLASMA LIPOPROTEIN ASSEMBLY REMODELING AND CLEARANCE",1.28850158297534,-0.8700739784801,-1.05021578373631,0.980540825438379
"PLASMA LIPOPROTEIN CLEARANCE",1.29365726037974,-0.741442161462296,-1.23058588045101,0.806127430457674
"PLASMA LIPOPROTEIN REMODELING",1.31400204718841,-0.959452124684698,-1.12051295815728,0.867066618313229
"PLATELET ACTIVATION SIGNALING AND AGGREGATION",1.24824337300687,-1.11008454884204,-1.30269509642236,0.957459358754738
"PLATELET ADHESION TO EXPOSED COLLAGEN",1.08068300911395,1.09111554857282,-0.85201653099526,1.37381710008934
"PLATELET AGGREGATION PLUG FORMATION",1.06518153653064,-0.780061162902736,-0.678180940152107,0.896078137151632
"PLATELET CALCIUM HOMEOSTASIS",0.770142487579546,0.772443468265865,-0.942248274584412,0.915188529780668
"PLATELET HOMEOSTASIS",0.4820337665815,-1.22969267398474,-0.990638757618948,0.827934869755152
"PLATELET SENSITIZATION BY LDL",0.677297190631367,0.633885404832663,0.682922080399483,0.940511159439211
"POLO LIKE KINASE MEDIATED EVENTS",-1.03972798946231,-1.01533410010637,1.22269992128455,0.632408193351699
"POLYMERASE SWITCHING",1.1802035623065,-1.58815518600888,-1.31182240578214,-1.54729670225833
"POLYMERASE SWITCHING ON THE C STRAND OF THE TELOMERE",1.1230740796886,-1.38648003913844,-1.18908520804182,-1.31593545098597
"POSITIVE EPIGENETIC REGULATION OF RRNA EXPRESSION",-0.457943559530169,2.14565592274739,2.12022585011748,2.13138440952185
"POSTMITOTIC NUCLEAR PORE COMPLEX NPC REFORMATION",1.07852029097355,-0.979659738963295,1.27433911487937,0.648627958914322
"POST CHAPERONIN TUBULIN FOLDING PATHWAY",-0.931070134594178,1.32116993252076,0.691119799920783,1.36683712375631
"POST TRANSLATIONAL MODIFICATION SYNTHESIS OF GPI ANCHORED PROTEINS",1.31898758146598,-1.40117402103067,-1.22720193852011,-0.928624862225558
"POST TRANSLATIONAL PROTEIN MODIFICATION",0.89353197164271,1.17407806893276,-1.01587989043882,1.18221032134194
"POTASSIUM CHANNELS",0.58253629198125,-1.66008324600663,-0.926204352696482,-1.21222547371141
"POTENTIAL THERAPEUTICS FOR SARS",0.883503690327356,-1.2077632360397,-0.677156160346176,0.929101430614484
"POU5F1 OCT4 SOX2 NANOG ACTIVATE GENES RELATED TO PROLIFERATION",0.8957676869784,1.32289740338591,-0.82347570631648,1.42479257868311
"POU5F1 OCT4 SOX2 NANOG REPRESS GENES RELATED TO DIFFERENTIATION",1.07533835178909,-0.733729238152589,0.908644985788009,0.533881131555837
"PP2A MEDIATED DEPHOSPHORYLATION OF KEY METABOLIC FACTORS",0.604791118976491,1.08691410485661,-0.879671763700216,1.1579027680841
"PRC2 METHYLATES HISTONES AND DNA",-0.483172784300861,2.14042245879361,2.09319608582028,2.18376022231376
